"id","operador_id","data_abertura","valor_inicial","data_fechamento","valor_fechamento"
"7004","2025-07-30 20:04:42","69.90","Cartão de Débito",NULL,"0.00","0.00",NULL
"7005","2025-07-30 20:06:28","8.00","Dinheiro",NULL,"0.13","0.00",NULL
"7006","2025-07-30 20:09:43","40.93","Cartão de Débito",NULL,"0.00","0.00",NULL
"7007","2025-07-30 20:10:35","5.00","Dinheiro",NULL,"0.00","0.00",NULL
"7008","2025-07-30 20:15:31","26.75","Cartão de Débito",NULL,"0.00","0.00",NULL
"7009","2025-07-30 20:17:03","6.00","Cartão de Débito",NULL,"0.76","0.00",NULL
"7010","2025-07-30 20:19:50","28.38","Dinheiro",NULL,"0.00","0.00",NULL
"7011","2025-07-30 20:22:45","13.94","Dinheiro",NULL,"0.00","0.00",NULL
"7012","2025-07-30 20:25:53","12.00","Dinheiro",NULL,"0.13","0.00",NULL
"7013","2025-07-30 20:27:45","31.91","Dinheiro",NULL,"0.00","0.00",NULL
"7014","2025-07-30 20:29:15","6.42","Dinheiro",NULL,"0.00","0.00",NULL
"7015","2025-07-30 20:30:25","8.50","Dinheiro",NULL,"0.00","0.00",NULL
"7016","2025-07-30 20:36:49","9.82","Dinheiro",NULL,"0.00","0.00",NULL
"7017","2025-07-30 20:39:04","4.00","Dinheiro",NULL,"0.04","0.00",NULL
"7018","2025-07-30 20:45:22","22.53","PIX",NULL,"0.00","0.00",NULL
"7019","2025-07-30 20:46:02","19.30","Dinheiro",NULL,"0.00","0.00",NULL
"7020","2025-07-30 20:47:45","2.10","Cartão de Débito",NULL,"0.00","0.00",NULL
"7021","2025-07-30 20:49:03","19.40","Dinheiro",NULL,"0.00","0.00",NULL
"7022","2025-07-30 20:49:36","11.68","Dinheiro",NULL,"0.00","0.00",NULL
"7023","2025-07-30 20:51:20","26.01","Dinheiro",NULL,"0.21","0.00",NULL
"7024","2025-07-30 20:51:21","22.53","Dinheiro",NULL,"0.00","0.00",NULL
"7025","2025-07-30 20:52:25","23.92","Cartão de Débito",NULL,"0.00","0.00",NULL
"7026","2025-07-30 20:53:12","11.76","PIX",NULL,"0.00","0.00",NULL
"7027","2025-07-30 20:53:30","6.56","Cartão de Débito",NULL,"0.00","0.00",NULL
"7028","2025-07-30 20:53:52","10.00","Dinheiro",NULL,"0.13","0.00",NULL
"7029","2025-07-31 09:20:50","25.91","Dinheiro",NULL,"0.50","0.00",NULL
"7030","2025-07-31 09:26:08","7.99","Dinheiro",NULL,"0.00","0.00",NULL
"7031","2025-07-31 09:35:50","11.40","Dinheiro",NULL,"0.00","0.00",NULL
"7032","2025-07-31 09:37:38","24.89","PIX",NULL,"0.00","0.00",NULL
"7033","2025-07-31 09:47:38","27.62","Dinheiro",NULL,"0.00","0.00",NULL
"7034","2025-07-31 10:00:18","18.30","Dinheiro",NULL,"0.00","0.00",NULL
"7035","2025-07-31 10:05:16","26.05","PIX",NULL,"0.00","0.00",NULL
"7036","2025-07-31 10:08:05","45.82","PIX",NULL,"0.00","0.00",NULL
"7037","2025-07-31 10:08:28","23.78","PIX",NULL,"0.00","0.00",NULL
"7038","2025-07-31 10:11:12","27.00","Dinheiro",NULL,"0.02","0.00",NULL
"7039","2025-07-31 10:13:35","4.58","Dinheiro",NULL,"0.00","0.00",NULL
"7040","2025-07-31 10:14:27","7.35","PIX",NULL,"0.00","0.00",NULL
"7041","2025-07-31 10:20:42","13.97","Dinheiro",NULL,"0.00","0.00",NULL
"7042","2025-07-31 10:23:00","4.85","Cartão de Débito",NULL,"0.00","0.00",NULL
"7043","2025-07-31 10:24:36","13.65","Dinheiro",NULL,"0.00","0.00",NULL
"7044","2025-07-31 10:35:15","4.44","Dinheiro",NULL,"0.00","0.00",NULL
"7045","2025-07-31 10:45:40","8.91","Dinheiro",NULL,"0.00","0.00",NULL
"7046","2025-07-31 10:47:36","2.94","Dinheiro",NULL,"0.00","0.00",NULL
"7047","2025-07-31 10:50:22","7.65","Dinheiro",NULL,"0.00","0.00",NULL
"7048","2025-07-31 10:53:53","20.38","Dinheiro",NULL,"1.00","0.00",NULL
"7049","2025-07-31 11:05:50","1.87","Dinheiro",NULL,"0.00","0.00",NULL
"7050","2025-07-31 11:14:15","17.94","Dinheiro",NULL,"0.00","0.00",NULL
"7051","2025-07-31 11:17:23","31.71","Cartão de Débito",NULL,"0.00","0.00",NULL
"7052","2025-07-31 11:21:22","4.68","Dinheiro",NULL,"0.00","0.00",NULL
"7053","2025-07-31 11:23:58","6.00","Dinheiro",NULL,"0.00","0.00",NULL
"7054","2025-07-31 11:27:01","4.42","Cartão de Débito",NULL,"0.00","0.00",NULL
"7055","2025-07-31 11:27:22","8.05","Dinheiro",NULL,"0.00","0.00",NULL
"7056","2025-07-31 11:28:01","12.00","Dinheiro",NULL,"0.32","0.00",NULL
"7057","2025-07-31 11:33:24","32.62","Dinheiro",NULL,"0.00","0.00",NULL
"7058","2025-07-31 11:35:14","11.55","Dinheiro",NULL,"0.00","0.00",NULL
"7059","2025-07-31 11:35:25","3.04","Dinheiro",NULL,"0.00","0.00",NULL
"7060","2025-07-31 11:35:49","29.88","Dinheiro",NULL,"0.00","0.00",NULL
"7061","2025-07-31 11:36:14","5.00","Dinheiro",NULL,"0.00","0.00",NULL
"7062","2025-07-31 11:39:17","42.37","Cartão de Débito",NULL,"0.00","0.00",NULL
"7063","2025-07-31 11:45:47","4.72","Dinheiro",NULL,"0.00","0.00",NULL
"7064","2025-07-31 11:47:00","8.57","Dinheiro",NULL,"0.00","0.00",NULL
"7065","2025-07-31 11:47:04","12.00","Dinheiro",NULL,"0.28","0.00",NULL
"7066","2025-07-31 11:48:06","3.98","Cartão de Débito",NULL,"0.00","0.00",NULL
"7067","2025-07-31 11:49:00","15.77","Dinheiro",NULL,"0.00","0.00",NULL
"7068","2025-07-31 11:49:06","19.20","PIX",NULL,"0.00","0.00",NULL
"7069","2025-07-31 11:51:27","12.60","Dinheiro",NULL,"0.00","0.00",NULL
"7070","2025-07-31 11:52:29","6.00","Dinheiro",NULL,"0.00","0.00",NULL
"7071","2025-07-31 11:53:42","5.61","Dinheiro",NULL,"0.00","0.00",NULL
"7072","2025-07-31 11:54:43","35.21","Dinheiro",NULL,"0.00","0.00",NULL
"7073","2025-07-31 11:55:50","35.67","Dinheiro",NULL,"0.00","0.00",NULL
"7074","2025-07-31 11:57:13","2.13","Dinheiro",NULL,"0.00","0.00",NULL
"7075","2025-07-31 11:58:27","18.14","Cartão de Débito",NULL,"0.00","0.00",NULL
"7076","2025-07-31 11:58:30","9.34","Dinheiro",NULL,"2.00","0.00",NULL
"7077","2025-07-31 12:00:59","19.90","Dinheiro",NULL,"0.00","0.00",NULL
"7078","2025-07-31 12:04:13","9.00","Dinheiro",NULL,"0.00","0.00",NULL
"7079","2025-07-31 12:04:32","38.58","Dinheiro",NULL,"0.00","0.00",NULL
"7080","2025-07-31 12:08:51","12.00","Dinheiro",NULL,"0.00","0.00",NULL
"7081","2025-07-31 12:10:23","16.72","Cartão de Débito",NULL,"0.00","0.00",NULL
"7082","2025-07-31 12:10:39","18.00","Dinheiro",NULL,"0.06","0.00",NULL
"7083","2025-07-31 12:11:01","1.89","Dinheiro",NULL,"0.00","0.00",NULL
"7084","2025-07-31 12:14:10","6.30","Dinheiro",NULL,"0.00","0.00",NULL
"7085","2025-07-31 12:14:41","17.13","Dinheiro",NULL,"0.00","0.00",NULL
"7086","2025-07-31 12:15:20","10.00","Dinheiro",NULL,"0.00","0.00",NULL
"7087","2025-07-31 12:20:17","56.46","Dinheiro",NULL,"0.00","0.00",NULL
"7088","2025-07-31 12:20:50","19.57","Dinheiro",NULL,"0.00","0.00",NULL
"7089","2025-07-31 12:23:26","23.71","Dinheiro",NULL,"0.00","0.00",NULL
"7090","2025-07-31 12:24:28","37.77","Dinheiro",NULL,"0.00","0.00",NULL
"7091","2025-07-31 12:25:07","8.67","Dinheiro",NULL,"0.00","0.00",NULL
"7092","2025-07-31 12:26:27","27.61","Dinheiro",NULL,"0.00","0.00",NULL
"7093","2025-07-31 12:27:22","12.00","Dinheiro",NULL,"0.00","0.00",NULL
"7094","2025-07-31 12:27:59","51.79","Dinheiro",NULL,"0.00","0.00",NULL
"7095","2025-07-31 12:28:36","17.99","Dinheiro",NULL,"0.00","0.00",NULL
"7096","2025-07-31 12:29:20","9.98","Dinheiro",NULL,"0.00","0.00",NULL
"7097","2025-07-31 12:30:16","26.24","Dinheiro",NULL,"0.00","0.00",NULL
"7098","2025-07-31 12:30:53","5.00","Dinheiro",NULL,"0.00","0.00",NULL
"7099","2025-07-31 12:31:12","12.02","Dinheiro",NULL,"0.00","0.00",NULL
"7100","2025-07-31 12:33:18","16.74","Dinheiro",NULL,"0.00","0.00",NULL
"7101","2025-07-31 12:35:02","20.11","Dinheiro",NULL,"0.00","0.00",NULL
"7102","2025-07-31 12:35:58","10.00","Dinheiro",NULL,"0.00","0.00",NULL
"7103","2025-07-31 12:37:07","49.28","Dinheiro",NULL,"0.00","0.00",NULL
"7104","2025-07-31 12:37:22","9.18","Dinheiro",NULL,"0.00","0.00",NULL
"7105","2025-07-31 12:37:51","9.12","PIX",NULL,"0.00","0.00",NULL
"7106","2025-07-31 12:37:52","4.50","PIX",NULL,"0.00","0.00",NULL
"7107","2025-07-31 12:40:27","11.00","Dinheiro",NULL,"0.18","0.00",NULL
"7108","2025-07-31 12:40:54","32.62","PIX",NULL,"0.00","0.00",NULL
"7109","2025-07-31 12:41:27","3.00","Dinheiro",NULL,"0.00","0.00",NULL
"7110","2025-07-31 12:41:59","7.12","Dinheiro",NULL,"0.00","0.00",NULL
"7111","2025-07-31 12:42:45","19.35","Cartão de Débito",NULL,"0.00","0.00",NULL
"7112","2025-07-31 12:43:07","16.88","Dinheiro",NULL,"0.00","0.00",NULL
"7113","2025-07-31 12:48:02","10.71","PIX",NULL,"0.00","0.00",NULL
"7114","2025-07-31 12:54:12","9.09","Dinheiro",NULL,"0.00","0.00",NULL
"7115","2025-07-31 12:57:59","39.71","Dinheiro",NULL,"0.00","0.00",NULL
"7116","2025-07-31 12:59:25","16.28","Dinheiro",NULL,"0.00","0.00",NULL
"7117","2025-07-31 12:59:43","11.54","Cartão de Débito",NULL,"0.00","0.00",NULL
"7118","2025-07-31 13:02:46","16.58","Dinheiro",NULL,"0.00","0.00",NULL
"7119","2025-07-31 13:03:48","4.58","Dinheiro",NULL,"0.00","0.00",NULL
"7120","2025-07-31 13:06:21","53.00","Dinheiro",NULL,"0.24","0.00",NULL
"7121","2025-07-31 13:06:25","11.25","Dinheiro",NULL,"0.00","0.00",NULL
"7122","2025-07-31 13:08:24","13.00","Dinheiro",NULL,"0.00","0.00",NULL
"7123","2025-07-31 13:09:57","25.00","Dinheiro",NULL,"0.26","0.00",NULL
"7124","2025-07-31 13:10:12","11.76","Dinheiro",NULL,"0.00","0.00",NULL
"7125","2025-07-31 13:10:30","6.00","Dinheiro",NULL,"0.00","0.00",NULL
"7126","2025-07-31 13:14:29","13.77","Dinheiro",NULL,"0.00","0.00",NULL
"7127","2025-07-31 13:17:06","56.49","Dinheiro",NULL,"0.00","0.00",NULL
"7128","2025-07-31 13:18:05","32.49","PIX",NULL,"0.00","0.00",NULL
"7129","2025-07-31 13:20:35","17.38","PIX",NULL,"0.00","0.00",NULL
"7130","2025-07-31 13:22:46","30.37","PIX",NULL,"0.00","0.00",NULL
"7131","2025-07-31 13:23:22","51.60","PIX",NULL,"0.00","0.00",NULL
"7132","2025-07-31 13:25:41","13.83","Dinheiro",NULL,"0.00","0.00",NULL
"7133","2025-07-31 13:26:26","27.93","Dinheiro",NULL,"0.00","0.00",NULL
"7134","2025-07-31 13:26:43","19.21","PIX",NULL,"0.00","0.00",NULL
"7135","2025-07-31 13:27:09","4.95","Dinheiro",NULL,"0.00","0.00",NULL
"7136","2025-07-31 13:28:19","12.67","Dinheiro",NULL,"0.00","0.00",NULL
"7137","2025-07-31 13:28:40","10.37","Dinheiro",NULL,"0.00","0.00",NULL
"7138","2025-07-31 13:29:24","6.00","Dinheiro",NULL,"0.00","0.00",NULL
"7139","2025-07-31 13:30:44","9.43","Dinheiro",NULL,"0.00","0.00",NULL
"7140","2025-07-31 13:31:40","7.68","Dinheiro",NULL,"0.00","0.00",NULL
"7141","2025-07-31 13:32:49","36.11","PIX",NULL,"0.00","0.00",NULL
"7142","2025-07-31 13:33:30","7.19","Dinheiro",NULL,"0.00","0.00",NULL
"7143","2025-07-31 13:34:54","24.80","Dinheiro",NULL,"0.00","0.00",NULL
"7144","2025-07-31 13:35:12","42.36","Dinheiro",NULL,"0.00","0.00",NULL
"7145","2025-07-31 13:36:06","10.00","Dinheiro",NULL,"0.86","0.00",NULL
"7146","2025-07-31 13:40:36","11.22","Dinheiro",NULL,"0.00","0.00",NULL
"7147","2025-07-31 13:45:41","29.57","PIX",NULL,"0.00","0.00",NULL
"7148","2025-07-31 13:45:57","2.00","PIX",NULL,"0.00","0.00",NULL
"7149","2025-07-31 13:46:01","25.35","Dinheiro",NULL,"0.00","0.00",NULL
"7150","2025-07-31 13:48:19","46.46","Cartão de Crédito",NULL,"0.00","0.00",NULL
"7151","2025-07-31 13:48:30","12.88","Dinheiro",NULL,"0.00","0.00",NULL
"7152","2025-07-31 13:49:54","19.14","Dinheiro",NULL,"0.20","0.00",NULL
"7153","2025-07-31 13:52:50","24.89","PIX",NULL,"0.00","0.00",NULL
"7154","2025-07-31 13:54:46","9.20","Dinheiro",NULL,"0.00","0.00",NULL
"7155","2025-07-31 13:56:16","16.90","Dinheiro",NULL,"0.00","0.00",NULL
"7156","2025-07-31 13:56:35","26.46","Dinheiro",NULL,"0.00","0.00",NULL
"7157","2025-07-31 13:57:00","5.00","Dinheiro",NULL,"0.00","0.00",NULL
"7158","2025-07-31 13:58:49","25.90","Cartão de Crédito",NULL,"0.00","0.00",NULL
"7159","2025-07-31 13:59:26","26.04","Dinheiro",NULL,"0.00","0.00",NULL
"7160","2025-07-31 13:59:28","7.92","Dinheiro",NULL,"0.00","0.00",NULL
"7161","2025-07-31 14:00:20","4.04","PIX",NULL,"0.00","0.00",NULL
"7162","2025-07-31 14:00:53","10.50","PIX",NULL,"0.00","0.00",NULL
"7163","2025-07-31 14:01:01","2.00","Dinheiro",NULL,"0.13","0.00",NULL
"7164","2025-07-31 14:02:04","21.36","Cartão de Débito",NULL,"0.00","0.00",NULL
"7165","2025-07-31 14:04:19","43.39","Dinheiro",NULL,"0.00","0.00",NULL
"7166","2025-07-31 14:04:22","43.39","Dinheiro",NULL,"0.00","0.00",NULL
"7167","2025-07-31 14:05:21","6.43","Dinheiro",NULL,"0.00","0.00",NULL
"7168","2025-07-31 14:06:09","30.00","Dinheiro",NULL,"0.38","0.00",NULL
"7169","2025-07-31 14:06:53","27.81","Dinheiro",NULL,"0.00","0.00",NULL
"7170","2025-07-31 14:08:13","16.76","Dinheiro",NULL,"0.00","0.00",NULL
"7171","2025-07-31 14:09:14","37.02","Dinheiro",NULL,"0.00","0.00",NULL
"7172","2025-07-31 14:09:40","8.88","Dinheiro",NULL,"0.00","0.00",NULL
"7173","2025-07-31 14:11:20","11.00","Cartão de Débito",NULL,"0.00","0.00",NULL
"7174","2025-07-31 14:11:48","16.00","Dinheiro",NULL,"0.20","0.00",NULL
"7175","2025-07-31 14:14:14","22.99","Dinheiro",NULL,"0.00","0.00",NULL
"7176","2025-07-31 14:14:18","41.04","PIX",NULL,"0.00","0.00",NULL
"7177","2025-07-31 14:18:20","13.70","Dinheiro",NULL,"0.00","0.00",NULL
"7178","2025-07-31 14:18:48","10.76","PIX",NULL,"0.00","0.00",NULL
"7179","2025-07-31 14:19:40","12.50","Cartão de Débito",NULL,"0.00","0.00",NULL
"7180","2025-07-31 14:21:50","6.60","PIX",NULL,"0.00","0.00",NULL
"7181","2025-07-31 14:22:50","7.14","Dinheiro",NULL,"0.00","0.00",NULL
"7182","2025-07-31 14:23:53","11.76","Dinheiro",NULL,"0.00","0.00",NULL
"7183","2025-07-31 14:27:07","14.07","Dinheiro",NULL,"0.00","0.00",NULL
"7184","2025-07-31 14:27:53","56.49","Dinheiro",NULL,"0.00","0.00",NULL
"7185","2025-07-31 14:28:31","2.63","Dinheiro",NULL,"0.00","0.00",NULL
"7186","2025-07-31 14:29:01","13.00","Dinheiro",NULL,"0.27","0.00",NULL
"7187","2025-07-31 14:29:44","2.52","Dinheiro",NULL,"0.00","0.00",NULL
"7188","2025-07-31 14:36:53","9.62","Dinheiro",NULL,"0.00","0.00",NULL
"7189","2025-07-31 14:37:20","3.31","Dinheiro",NULL,"0.00","0.00",NULL
"7190","2025-07-31 14:39:06","20.48","PIX",NULL,"0.00","0.00",NULL
"7191","2025-07-31 14:43:16","69.45","Dinheiro",NULL,"0.00","0.00",NULL
"7192","2025-07-31 14:43:48","7.38","Dinheiro",NULL,"0.00","0.00",NULL
"7193","2025-07-31 14:44:49","3.85","Dinheiro",NULL,"0.00","0.00",NULL
"7194","2025-07-31 14:45:30","14.03","Dinheiro",NULL,"0.00","0.00",NULL
"7195","2025-07-31 14:47:48","29.00","PIX",NULL,"0.00","0.00",NULL
"7196","2025-07-31 14:50:47","28.95","Dinheiro",NULL,"0.00","0.00",NULL
"7197","2025-07-31 14:52:42","35.08","Dinheiro",NULL,"0.00","0.00",NULL
"7198","2025-07-31 14:52:59","22.43","Dinheiro",NULL,"0.00","0.00",NULL
"7199","2025-07-31 14:53:43","9.82","Dinheiro",NULL,"0.00","0.00",NULL
"7200","2025-07-31 14:55:10","9.45","Dinheiro",NULL,"0.00","0.00",NULL
"7201","2025-07-31 14:56:04","41.38","Dinheiro",NULL,"0.00","0.00",NULL
"7202","2025-07-31 14:59:00","25.76","PIX",NULL,"0.00","0.00",NULL
"7203","2025-07-31 14:59:21","46.25","PIX",NULL,"0.00","0.00",NULL
"7204","2025-07-31 15:03:51","69.31","Cartão de Débito",NULL,"0.00","0.00",NULL
"7205","2025-07-31 15:05:11","14.63","Cartão de Crédito",NULL,"0.00","0.00",NULL
"7206","2025-07-31 15:05:40","5.00","Dinheiro",NULL,"0.00","0.00",NULL
"7207","2025-07-31 15:07:09","11.85","Dinheiro",NULL,"0.00","0.00",NULL
"7208","2025-07-31 15:07:34","39.33","Cartão de Crédito",NULL,"0.00","0.00",NULL
"7209","2025-07-31 15:09:02","15.55","Dinheiro",NULL,"0.00","0.00",NULL
"7210","2025-07-31 15:09:28","16.89","Dinheiro",NULL,"0.00","0.00",NULL
"7211","2025-07-31 15:11:53","27.90","Dinheiro",NULL,"0.00","0.00",NULL
"7212","2025-07-31 15:13:21","18.79","Cartão de Débito",NULL,"0.00","0.00",NULL
"7213","2025-07-31 15:18:55","12.00","Dinheiro",NULL,"0.00","0.00",NULL
"7214","2025-07-31 15:19:48","0.88","Dinheiro",NULL,"0.00","0.00",NULL
"7215","2025-07-31 15:31:48","10.05","Dinheiro",NULL,"0.00","0.00",NULL
"7216","2025-07-31 15:35:33","11.57","Dinheiro",NULL,"0.00","0.00",NULL
"7217","2025-07-31 15:39:26","8.55","Dinheiro",NULL,"2.00","0.00",NULL
"7218","2025-07-31 15:46:28","11.13","Cartão de Débito",NULL,"0.00","0.00",NULL
"7219","2025-07-31 15:49:00","5.24","PIX",NULL,"0.00","0.00",NULL
"7220","2025-07-31 15:50:57","24.92","PIX",NULL,"0.00","0.00",NULL
"7221","2025-07-31 15:54:43","21.37","Cartão de Débito",NULL,"0.00","0.00",NULL
"7222","2025-07-31 15:58:30","13.77","Cartão de Débito",NULL,"0.00","0.00",NULL
"7223","2025-07-31 16:06:33","65.00","Dinheiro",NULL,"0.00","0.00",NULL
"7224","2025-07-31 16:07:05","6.00","PIX",NULL,"0.00","0.00",NULL
"7225","2025-07-31 16:07:57","6.00","PIX",NULL,"0.00","0.00",NULL
"7226","2025-07-31 16:23:53","10.00","Dinheiro",NULL,"0.20","0.00",NULL
"7227","2025-07-31 16:26:19","14.73","Cartão de Débito",NULL,"0.00","0.00",NULL
"7228","2025-07-31 16:33:57","25.00","Dinheiro",NULL,"0.26","0.00",NULL
"7229","2025-07-31 16:34:49","19.96","Dinheiro",NULL,"0.00","0.00",NULL
"7230","2025-07-31 16:42:05","40.94","Cartão de Débito",NULL,"0.00","0.00",NULL
"7231","2025-07-31 16:45:10","32.06","Dinheiro",NULL,"0.00","0.00",NULL
"7232","2025-07-31 16:45:31","14.47","Dinheiro",NULL,"0.00","0.00",NULL
"7233","2025-07-31 16:48:02","7.99","Dinheiro",NULL,"0.00","0.00",NULL
"7234","2025-07-31 16:48:51","4.72","Dinheiro",NULL,"0.00","0.00",NULL
"7235","2025-07-31 16:55:10","8.43","Dinheiro",NULL,"0.00","0.00",NULL
"7236","2025-07-31 16:57:51","19.76","PIX",NULL,"0.00","0.00",NULL
"7237","2025-07-31 17:03:23","20.07","Dinheiro",NULL,"0.00","0.00",NULL
"7238","2025-07-31 17:14:30","7.92","PIX",NULL,"0.00","0.00",NULL
"7239","2025-07-31 17:18:54","7.49","Dinheiro",NULL,"0.00","0.00",NULL
"7240","2025-07-31 17:25:32","8.10","Dinheiro",NULL,"0.00","0.00",NULL
"7241","2025-07-31 17:34:38","19.27","Dinheiro",NULL,"0.00","0.00",NULL
"7242","2025-07-31 17:37:12","144.76","PIX",NULL,"0.00","0.00",NULL
"7243","2025-07-31 17:42:53","29.80","Dinheiro",NULL,"0.00","0.00",NULL
"7244","2025-07-31 17:44:36","20.18","Dinheiro",NULL,"0.00","0.00",NULL
"7245","2025-07-31 17:45:38","4.00","Dinheiro",NULL,"0.08","0.00",NULL
"7246","2025-07-31 17:51:36","29.03","Cartão de Crédito",NULL,"0.00","0.00",NULL
"7247","2025-07-31 17:54:19","30.01","Cartão de Débito",NULL,"0.00","0.00",NULL
"7248","2025-07-31 17:55:07","20.76","Cartão de Débito",NULL,"0.00","0.00",NULL
"7249","2025-07-31 17:56:00","7.15","Dinheiro",NULL,"0.00","0.00",NULL
"7250","2025-07-31 17:56:51","2.97","Dinheiro",NULL,"0.00","0.00",NULL
"7251","2025-07-31 17:57:34","7.32","Cartão de Débito",NULL,"0.00","0.00",NULL
"7252","2025-07-31 17:59:40","43.29","Dinheiro",NULL,"0.00","0.00",NULL
"7253","2025-07-31 18:03:06","17.89","PIX",NULL,"0.00","0.00",NULL
"7254","2025-07-31 18:03:58","18.00","Cartão de Débito",NULL,"0.00","0.00",NULL
"7255","2025-07-31 18:18:22","7.29","Dinheiro",NULL,"0.00","0.00",NULL
"7256","2025-07-31 18:20:05","5.00","Dinheiro",NULL,"0.20","0.00",NULL
"7257","2025-07-31 18:26:33","17.88","Dinheiro",NULL,"0.00","0.00",NULL
"7258","2025-07-31 18:46:20","5.60","Cartão de Débito",NULL,"0.00","0.00",NULL
"7259","2025-07-31 18:47:04","9.75","PIX",NULL,"0.00","0.00",NULL
"7260","2025-07-31 18:48:58","28.48","Dinheiro",NULL,"0.00","0.00",NULL
"7261","2025-07-31 18:57:13","10.00","Dinheiro",NULL,"0.29","0.00",NULL
"7262","2025-07-31 18:58:34","12.70","Dinheiro",NULL,"0.00","0.00",NULL
"7263","2025-07-31 18:58:34","2.10","Dinheiro",NULL,"0.00","0.00",NULL
"7264","2025-07-31 19:08:51","22.77","Cartão de Débito",NULL,"0.00","0.00",NULL
"7265","2025-07-31 19:10:53","26.29","PIX",NULL,"0.00","0.00",NULL
"7266","2025-07-31 19:15:38","43.36","Dinheiro",NULL,"0.00","0.00",NULL
"7267","2025-07-31 19:18:55","5.00","Dinheiro",NULL,"0.04","0.00",NULL
"7268","2025-07-31 19:23:25","6.08","Cartão de Crédito",NULL,"0.00","0.00",NULL
"7269","2025-07-31 19:23:49","41.09","Cartão de Débito",NULL,"0.00","0.00",NULL
"7270","2025-07-31 19:29:41","163.00","Cartão de Débito",NULL,"0.03","0.00",NULL
"7271","2025-07-31 19:30:04","2.00","Dinheiro",NULL,"0.21","0.00",NULL
"7272","2025-07-31 19:30:48","4.33","Dinheiro",NULL,"0.00","0.00",NULL
"7273","2025-07-31 19:34:15","8.73","Dinheiro",NULL,"2.00","0.00",NULL
"7274","2025-07-31 19:41:37","21.78","PIX",NULL,"0.00","0.00",NULL
"7275","2025-07-31 19:42:13","30.85","Cartão de Crédito",NULL,"0.00","0.00",NULL
"7276","2025-07-31 19:43:21","7.96","Cartão de Débito",NULL,"0.00","0.00",NULL
"7277","2025-07-31 19:43:27","13.00","Dinheiro",NULL,"0.44","0.00",NULL
"7278","2025-07-31 19:45:08","17.73","Dinheiro",NULL,"0.00","0.00",NULL
"7279","2025-07-31 19:46:03","12.00","Cartão de Crédito",NULL,"0.00","0.00",NULL
"7280","2025-07-31 19:53:18","69.92","Dinheiro",NULL,"0.00","0.00",NULL
"7281","2025-07-31 19:57:03","6.52","PIX",NULL,"0.00","0.00",NULL
"7282","2025-07-31 19:58:27","7.33","Dinheiro",NULL,"0.00","0.00",NULL
"7283","2025-07-31 20:01:24","14.56","Dinheiro",NULL,"0.00","0.00",NULL
"7284","2025-07-31 20:05:28","4.68","Dinheiro",NULL,"0.00","0.00",NULL
"7285","2025-07-31 20:09:22","8.87","Dinheiro",NULL,"0.00","0.00",NULL
"7286","2025-07-31 20:13:42","12.27","Dinheiro",NULL,"0.00","0.00",NULL
"7287","2025-07-31 20:15:41","16.88","PIX",NULL,"0.00","0.00",NULL
"7288","2025-07-31 20:16:13","18.43","Dinheiro",NULL,"0.00","0.00",NULL
"7289","2025-07-31 20:18:20","36.88","Cartão de Débito",NULL,"0.00","0.00",NULL
"7290","2025-07-31 20:27:08","9.00","Dinheiro",NULL,"0.00","0.00",NULL
"7291","2025-07-31 20:30:48","9.43","Dinheiro",NULL,"0.00","0.00",NULL
"7292","2025-07-31 20:36:10","3.00","Dinheiro",NULL,"0.00","0.00",NULL
"7293","2025-07-31 20:41:38","10.44","Dinheiro",NULL,"0.00","0.00",NULL
"7294","2025-07-31 20:43:48","6.00","Dinheiro",NULL,"0.00","0.00",NULL
"7295","2025-07-31 20:46:46","8.01","Dinheiro",NULL,"0.00","0.00",NULL
"7296","2025-07-31 20:47:23","7.72","Dinheiro",NULL,"0.00","0.00",NULL
"7297","2025-07-31 20:48:09","45.69","Dinheiro",NULL,"0.00","0.00",NULL
"7298","2025-07-31 20:49:10","10.00","Dinheiro",NULL,"0.07","0.00",NULL
"7299","2025-07-31 20:50:25","6.00","Dinheiro",NULL,"0.00","0.00",NULL
"7300","2025-07-31 20:52:06","5.00","Cartão de Débito",NULL,"0.71","0.00",NULL
"7301","2025-07-31 20:52:53","111.10","Cartão de Débito",NULL,"0.00","0.00",NULL
"7302","2025-07-31 20:54:18","17.00","PIX",NULL,"0.00","0.00",NULL
"7303","2025-07-31 20:58:43","53.46","PIX",NULL,"0.00","0.00",NULL
"7304","2025-07-31 20:59:17","18.28","Cartão de Débito",NULL,"0.00","0.00",NULL
"7305","2025-07-31 21:02:57","4.46","Dinheiro",NULL,"0.00","0.00",NULL
"7306","2025-07-31 21:03:12","9.64","Cartão de Débito",NULL,"0.00","0.00",NULL
"7307","2025-07-31 21:09:54","19.27","Dinheiro",NULL,"0.00","0.00",NULL
"7308","2025-07-31 21:11:08","19.52","PIX",NULL,"0.00","0.00",NULL
"7309","2025-07-31 21:14:59","33.77","Dinheiro",NULL,"0.00","0.00",NULL
"7310","2025-07-31 21:16:14","24.18","PIX",NULL,"0.00","0.00",NULL
"7311","2025-07-31 21:19:20","65.03","Cartão de Débito",NULL,"0.00","0.00",NULL
"7312","2025-07-31 21:20:53","29.56","Dinheiro",NULL,"0.00","0.00",NULL
"7313","2025-07-31 21:21:44","19.27","PIX",NULL,"0.00","0.00",NULL
"7314","2025-08-01 09:21:13","73.93","Dinheiro",NULL,"0.00","0.00",NULL
